hotel_name,name,rating,review
Front One Inn Hotel Semarang,Mami Diva,3.0,"(Translated by Google) Got the price of 320 guys yesterday, went straight to the hotel, minus there is no mat in the bathroom, the shower is permanent bt the girl isn't good because the hair is wet, then for breakfast it's not delivered to the room, right mls also for klr from the top floor down Go up, the hotel is bt lazy guy bt we are relaxed and served like a king_ (Original) Dapet harga 320 guys smlm langsung ke hotelnya,,minus gk ada keset di kmar mandinya,shower yg permanen bt cwek tuh gk enak krn rmbut basah,,trus utk breakfastny gk di anter ke room kan mls jg utk klr dr lantai paling atas turun blk lg ke atas,hotel itu bt bermalas² guy bt kita rilexs n di layani selayaknya raja_"
Front One Inn Hotel Semarang,Ibrahim Munaf,4.0,"(Translated by Google) The hotel is okay, maybe it's just not being cared for, the amenities are there, the breakfast is pretty good, the position is close to the Tugu Hospital, 20 minutes to Lawang Sewu / Semarang city center (Original) Hotel nya lumayan lah, cuma mungkin kurang d rawat saja, amenities ada,breakfast nya lumayan enak, posisi dekat dengan RSUD tugu, 20 menit ke Lawang Sewu/pusat kota Semarang"
Front One Inn Hotel Semarang,HND Families,4.0,"(Translated by Google) Room ok, great roadside location. Very strategic (Original) Room ok, lokasi pinggir jalan besar. Sangat strategis"
Front One Inn Hotel Semarang,Salsabela Allam Istiqomah,4.0,"(Translated by Google) For the price, I don't know how much, try looking at other reviews, friends, because yesterday I just stopped by my sister's place. But everything is okay. For friends who play in Semarang, you can come here, maybe the price is pocket-friendly but the facilities are okay. Hopefully it will be better in the future. (Original) Untuk harga kurang ngerti juga berapanya, coba dilihat di review lainnya ya teman-teman soalnya kemarin cuma mampir ke tempat kakak. Tapi semuanya oke kok. Untuk temen-temen yang main ke semarang, bisa lah ke sini, kemungkinan harganya ramah dikantong tapi fasilitas udah oke. Semoga semakin baik ke depannya."
Front One Inn Hotel Semarang,Mirfan “A-Bah” Alfian,5.0,"(Translated by Google) The hotel is comfortable, for staying if you have business it is very good. Friendly service, the price matches the quality. (Original) Hotelnya nyaman, buat stay klo ada urusan bisnis sangat bagus. Pelayanan ramah harga pas sama kualitas."
Front One Inn Hotel Semarang,Abdul Gafur,5.0,(Translated by Google) Reasonable. But there is a bit of yellowing crust in the bathroom. And the walls are a little bit peeling off. Pretty friendly service (Original) Lumayan. Tp sdikit ada kerak menguning di kamar mandi. Dan tembok sedikit ada yg ngelupas. Pelayanan lumayan ramah
Front One Inn Hotel Semarang,Bang Duwaay,4.0,"(Translated by Google) Over all good, lacking in toiletries, good breakfast, friendly service. (Original) Over all bagus, kurang di perlengkapan mandi ajah, sarapan enak, pelayanan ramah."
Front One Inn Hotel Semarang,Rini Anawaty,3.0,"(Translated by Google) For cleanliness I give a rating of 7,,, the three of me are looking for a room with three beds, no extra beds either,,, finally take the two beds in one,, I suggest in the bathroom to give perfume,,, because of the smell,,, breakfast is okay,,, Indonesian menu,,, I didn't have time to take a photo,,,it was already very late, I immediately took a break (Original) Untuk kebersihan aku kasih nilai 7,,,aku bertiga nyari kamar yg tiga ranjang gak ada,,gak ada extra bed juga,,,akhirnya ambil yg dua ranjang di jadiin satu,,,aku saranin di kamar mandi di kasih pewangi,,,karena bau ,,,sarapan lumayan,,,menu indonesia,,,aku gak sempet ambil foto,,,masuk udah malem banget langsung istirahat"
Front One Inn Hotel Semarang,eL Ka.,3.0,"(Translated by Google) Not bad Direct access in front of the Pantura, not far from the Krapyak toll exit, Breakfast is quite good in the style of Javanese cuisine. Car parking is available. AC is okay. Dear Km. The shower lacks maintenance, the room space feels a bit cramped but the arrangement is good. (Original) Lumayan Akses langsung depan Pantura, tidak jauh dari exit tol Krapyak, Sarapan cukup enak ala masakan Jawa. Parkir Mobil ada. AC lumayan saja. Sayang Km. Mandi kurang perawatan, Ruang kamar terasa agak sempit tp penataan bagus."
Front One Inn Hotel Semarang,Ahmad Taufik,5.0,"(Translated by Google) Hey, why don't you stay here. just by chance TIKUM is ready darling, __ Clean place The toilet is not clean There is a toilet free parkie so much Thank you (Original) Heheh Nga nginep sini sih,. pas kebetulan TIKUM siap darling, __ Tempat bersih Toilet kurang bersih sih Ada toilet Parkie gratis Sekian Terimakasih"
Front One Inn Hotel Semarang,Mauludin Afjani,5.0,"(Translated by Google) great, there is breakfast, unfortunately the second morning there is no fruit, and the extension is not immediately prepared for the sandals, the spirit of front one in Semarang, I collect the sandals later I will share when I visit my brother 😂 (Original) mantap ada sarapan pagi , sayangnya pagi ke dua tidak ada buah nya , dan perpanjangan tidak langsung di siapkan sandalnya , semangat front one in semarang saya koleksi sandalnya nantinya saya bagikan kalo berkunjung ke tempat saudara 😂"
Front One Inn Hotel Semarang,Marnani Anik,5.0,"(Translated by Google) The place is comfortable. safe. for rest.. Just for info, if anyone needs massage and reflection, you can call 085802230921 (Original) Tempatnya nyaman .aman.buat istirahat.. Sekedar info klo ada yg butuh massage dan refleksi bisa hub ke no 085802230921"
Front One Inn Hotel Semarang,E Margareth Banjarnahor,4.0,"(Translated by Google) Forgot photos. The place is quite clean huh. For transit, for rest it's quite ok. Great bed and pillows. Got a hefty price. During the pandemic, this hotel received 2 guests per room, but I confirmed via telephone before checking in. Forgot photos, sleepy. But not bad, it can be on a high floor but still provides an elevator. There is a water heater, welcome drink. But how come there isn't a doormat. Hehehehe. (Original) Lupa foto. Tempat cukup bersih ya. Kalau untuk transit buat istirahat cukup ok. Tempat tidur dan bantalnya enak. Dpt harga yg lumayan. Di masa pandemi hotel ini menerima tamu 2 org per kamar, tapi saya konfirmasi via telp dl sebelum cek in. Lupa foto, ngantuk. Tapi lumayan lah, dpt di lantai tinggi tapi masih menyediakan lift. Ada water heater, welcome drink. Tapi kok kesetnya gak ada. Hehehehe."
Front One Inn Hotel Semarang,YOGA PRATAMA,5.0,(Translated by Google) Quite comfortable... And there is no hotel other than this near Uin Walisongo. (Original) Cukup nyaman... Dan belum ada hotel selain ini dekat Uin Walisongo.
Front One Inn Hotel Semarang,Sigit Prakoso,5.0,"(Translated by Google) Stopped again at this hotel, initially it got 502 lt.5 kmr but the room was really noisy because there were lots of AC machines behind it, after reporting to the clerk finally moved to room 505 lt.5. As usual, the service at this hotel is very good, the staff is friendly, the hotel is clean, the parking lot is decent and the room facilities are standard. Very satisfied stopping here when going to Semarang. Thank you for the service (Original) Singgah lg di hotel ini, awalnya dpt kmr 502 lt.5 tp kamarnya bising bgt karena dibalik tembok banyak mesin AC, setelah lapor ke petugas akhirnya di pindah ke kamar 505 lt.5. Seperti biasanya pelayanan di hotel ini oke bgt, stafnya ramah, hotelnya bersih, tempat parkir lumayan dan fasilitas kamarnya standart. Puas sekali singgah disini klo lg ke Semarang. Terimakasih atas pelayanannya.👍🏻"
Front One Inn Hotel Semarang,Adil Prasetyo,1.0,"(Translated by Google) With a heavy heart I give 1 star. I stayed here because of an impromptu business trip. As soon as I entered the room I was greeted by the smell of a stuffy and unpleasant room. My eyes glanced to the right and I saw a pile of neatly folded towels but the color was dull. I took off my shoes while looking at the mattress, the white sheets looked old and unkempt and Omaigot!! There are faded brown spots like the former there was a thick liquid that was splashed and couldn't be removed when washed. I hastily checked the bathroom, it was true that the used wet toilet rolls were not replaced. The shower has crusty mud marks. The shower divider glass is full of dried water droplets. I immediately picked up the phone to call the cleaning service, it was denied that all the sheets were clean. After 15 minutes there was a knock on the bedroom door and it seemed that the person who came with new sheets was the same person who opened the door when I just arrived. (Original) Dengan berat hati saya kasih bintang 1. Saya menginap disini karena perjalanan dinas dadakan. Begitu masuk kamar saya disambut aroma kamar yang pengap dan tidak enak. Mata saya melirik ke kanan dan terlihat tumpukan handuk yang terlipat rapi namun warnanya kusam. Saya copot sepatu sembari memperhatikan kasur, sprei warna putih tampak tua dan tidak terawat dan Omaigot!! Ada bercak warna cokelat pudar seperti bekas ada cairan warna pekat yg terciprat dan tidak bisa hilang saat dicuci. Buru-buru saya cek kamar mandi, benar saja tisu gulung toilet bekas basah tidak diganti. Shower ada bekas lumpur yg berkerak. Kaca pembatas mandi penuh bekas titik air mengering. Langsung saya angkat gagang telepon menghubungi cleaning service, sempat dibantah kalau sprei bersih semua. Selang 15 menitan pintu kamar diketuk dan tampak orang yang datang membawa sprei baru adalah orang yang sama yang membukakan pintu saat saya baru datang."
Front One Inn Hotel Semarang,Emma Eryanti,4.0,"(Translated by Google) Pretty clean. But the floor tiles feel sticky. Maybe because the texture of the floor that resembles wood. The shower has a crust that causes the water to not drain completely. The rooms are cramped but okay for transit purposes. Not in the center of Semarang, but on the main road across the city. Friendly service. Fairly available parking. (Original) Lumayan bersih. Tapi keramik lantainya berasa lengket. Mungkin karena tekstur lantai yang menyerupai kayu. Showernya ada yang berkerak menyebabkan airnya tidak mengucur sepenuhnya. Kamarnya sempit tapi lumayan untuk yang bertujuan transit. Tidak di pusat kota Semarang, namun di jalan utama lintas kota. Pelayanan ramah. Parkir lumayan tersedia."
Front One Inn Hotel Semarang,Selly Christiani,4.0,"(Translated by Google) For low-budget hotels this is highly recommended. The room is clean only the WC part is a little dirty at the ends of the ceramic, the breakfast variance is low but with food that has a little taste, the taste is quite good, the parking lot is quite wide. The problem is that if you want to ask for 2 room keys, you must deposit a certain amount of money as a guarantee. The rest is OK. (Original) Untuk hotel low-budget ini sangat direkomendasikan. Kamar bersih hanya saja bagian WC agak sedikit kotor pada bagian ujung-ujung keramik, variansi sarapan rendah tapi dengan makanan yang sedikit citra rasa yang diberikan cukup enak, tempat parkir lumayan luas. Yang menjadi kendala adalah kalau mau minta 2 kunci kamar harus deposit sejumlah uang sebagai jaminan. Sisanya OK."
Hotel New Puri Garden Semarang,Wilson Fanjaya Jana,5.0,"Was looking for a pet friendly hotel in Semarang and lucky enough to find the right one. Spent a full month staying in this hotel with my dog and in overall, it met my expectations. New Puri Garden is a big old yet comfy hotel, with friendly staffs, spacious room & private garage, situated not far from Krapyak exit and driving distance to Marina Beach or Paragon Mall. It has a nice garden in front of each room, where you can bring your dog for morning/afternoon stroll. However, not all rooms are renovated and some areas need to be improved, especially the bathroom. But, as long as my four-legged is happy, that’s enough for me ❤️"
Hotel New Puri Garden Semarang,Suer Anywhere,3.0,"Large room and comfortable. Located in a relatively quite environmentn but close enough to find good seafood resto. Spacious parking lot. Just dont expect too much for provided breakfast 😃 Recent visit was 16-18 July 2022. Outdoor situation was not much changed. However the room cleanliness was disappointed. Sheet looks old and greyish, towel looked greyish and dirty than the doormat. Similar situation with the bathtub, wastafel and toilet. In a nutshell, this will be my last visit."
Hotel New Puri Garden Semarang,Zainal Makarim,2.0,"Quite an awful old hotel. Wall paint is spoil, floor mat is so, I dont know if it is white, grey, or brown color you name it, water is dirty with sand and a bit smell, AC is also dirty. Hotel employees are good, they are very kind and friendly. Good thing from this place is we can park car right in front of our room door. I think if the above is being improved, I will be happy to rate with 5stars."
Hotel New Puri Garden Semarang,I L,5.0,"Stayed for 5 days and it was wonderful.The room was spacious, cozy, and pretty clean.I love that each room has its own garage.I hope they can go through this pandemic."
Hotel New Puri Garden Semarang,Jongky,5.0,"Nice place, different than other hotels. It has spacious garden, each room has it's own parking spot / garage. Nice view, great spacious room, comfy paved roads in front of every garage. The foods are so so, but the place is dope."
Hotel New Puri Garden Semarang,Derek Knisely,2.0,"Very nice people. Room ok, big and fairly clean. But had to ask for toilet paper (wth?). WiFi was broken but they fixed it (took them about 90 minutes). Room service food was good, but they literally ran out of beer. Smoking is allowed in the rooms. At some point on this trip I was *devoured* by mosquitoes - pretty sure it was here. Obviously run down hotel, but great for the money. Airport ""shuttle"" was a kind taxi driver, took less than 10 minutes and cost 20,000 IDR."
Hotel New Puri Garden Semarang,William Tosin,2.0,"Not really a hotel, it's an old motel, there is a lot of mosquitoes in their room, they have a wifi but low connection, not recommended place to stay"
Hotel New Puri Garden Semarang,Aula Musthafa,4.0,"Easy access It seems more like resort than hotel Has a very nice environment Wouldn't expect too much for the foods It's so hot near the hotel, but in the hotel area doesn't feel so Best choice for them who want more privacy, because it's a single building/ room The price is quite cheap around the city Definitely 4 🌟"
Hotel New Puri Garden Semarang,Azuya Setiawan,2.0,"they need to improve how to proper clean the room. we checked in late at night to find: 1) dirty floor. they didn't mop the floor so our bare feet got dirty. 2) there is a previous occupant's shirt in the closet. 3) THERE IS A USED CONDOM PACK ON THE FLOOR BETWEEN THE BEDSIDE TABLE AND THE BED. no, we're not joking. we took pics as prove."
Hotel New Puri Garden Semarang,AW Muklis,4.0,"Family room Pros. Strategic location, 2 km from Ahmad Yani intl Airport, 5 - 7 km to downtown n train station, nearby street food n minimarket, spacious room with personal guest car garage, bathub, air cont, minibar, toiletries, situational bedroom lamp, friendly staff, musholla, affordable price Cons. Dusty floor, no save deposit box, dull towel, slippery bathroom, minimalist free breakfast menu, old fashion interior, unstable wifi connection."
Hotel New Puri Garden Semarang,Iman Prastyanto,2.0,"If what you need is a spacious room, then this is the right budget hotel, other than that I would not recommend...and the breakfast I had was too salty (for me)..."
Hotel New Puri Garden Semarang,Cem Aydın,3.0,"An airport hotel for just one night crushers like us. Needs urgent renovations, stained sheets and old facilities. You get what you pay for. Plus you can get a grab to the city center very easily if you want to discover down town."
Hotel New Puri Garden Semarang,Demas Moch,3.0,"First time come here Just stay to catch-up my early flight The receptionist was quiet friendly Booked my room And then i get my key went my room with my car Its a little bit like cottages compared to hotel Because you will get A room with personal garage and backdoors in your garage that just go straight to your room Its great for the guest look for privacy with cheap place in semarang I surprised The room was really spacious, But dont expect the luxury with what you pay Just got standard king size bed And standard TV Didn't know if the wifi working or not The bathroom and toilet was quiet old Really need renovation Just good for a room to stay to catch-up my early flight it just around 10 minutes to airport And i could ask my car to park here for 3 days Thank you"
Hotel New Puri Garden Semarang,alex budi,3.0,Old hotel but pet friendlyRooms: 3/5 | Service: 3/5 | Location: 4/5 …More
Hotel New Puri Garden Semarang,Aulina isva,3.0,just attended a few hour session for meeting. I was in Arimbi room. The room was so - so. I had the opportunity to check the front desk and I learned that this hotel to me is an old one. Didnt experience staying there anyways
Hotel New Puri Garden Semarang,Azmi Makarima,4.0,"Good: Spacious room, mini fridge, hot & cold waterMeh: standard television w/ some international channelUgly: shower has a bit of mold"
Hotel New Puri Garden Semarang,Siera Amellia,5.0,The place is nice..the food also good but..only the wifi quality little bit slow
Hotel New Puri Garden Semarang,Irene Kuncoro,4.0,"Little bit oldies, but quite clean. The price is cheap when compared with the facilities received. Hospitality is good. Recommend for budget hotel."
Hotel New Puri Garden Semarang,Muhammad Agung,4.0,Not badRooms: 4/5 | Service: 4/5 | Location: 4/5 …More
Hotel New Puri Garden Semarang,Gita Rizki Safari,5.0,Overall good but u have to request mosquito's killer for the 1st time. They've prepared it.
Hotel New Puri Garden Semarang,Jeonthiang Kieu,4.0,"Good location at Puri Anjasmoro, especially for people who doing business at Candi industrial estate ,a lot of restaurant , Alfa Mart, info Mart was available at surrounding areas."
Hotel New Puri Garden Semarang,unsiw nihatrip,3.0,"Plenty room, nice people and has shuttle service to airport. Some hotel equipment need upgrade"
Hotel New Puri Garden Semarang,Rajendran Ramachandram,5.0,"Clean, tidy, peaceful hotel. Just 5 minutes away from Ahmad Yani Airport. Convenience for the travelers."
Hotel New Puri Garden Semarang,Kicky N,4.0,"Yes, agree don't expect too much on breakfast. Bad breakfast. Good and clean room, large size. Comfortable bed"
Hotel New Puri Garden Semarang,Agus Mulyono,4.0,"Nice and tidy hotel, but the bed should has already been replaced since i can feel the spring at my back."
Hotel New Puri Garden Semarang,Nikodemus Gunawan,4.0,it was the hotel me and my family stay in when my older brother had his wedding the following day in March of 2001. I like the room much enough as the carpet flooring was on it
Hotel New Puri Garden Semarang,ruslina triastuti,4.0,It's a good hotel. Just need to make the breakfast service better.
Hotel New Puri Garden Semarang,Stefanus Sugiarto,2.0,More of a business hotel and short-trips hotel should you happen to be in Semarang. The good thing is that there are plenty of good eats nearby.
Hotel New Puri Garden Semarang,Yoppy Sundawa,4.0,"Recomended for traveller with car, Family room is good, large room and confort ... but house keeping is not perfect"
Hotel New Puri Garden Semarang,Dave,4.0,Good pet friendly transit hotelRooms: 4/5 | Service: 3/5 | Location: 4/5 …More
Hotel New Puri Garden Semarang,Maia Gabz,1.0,"The room is so dirty ,smell's not good,,mosquito in everywhere 😡😡😡 not in good hotel,,not recomended 👎👎👎👎👎"
Hotel New Puri Garden Semarang,Yos Eka,5.0,"Little Bit Old,But Have Big Room And Cheap Rate For Family Group,And Not Too Far From City Center,Near Colombus Hospital"
Hotel New Puri Garden Semarang,Rajesh Lugun,3.0,Bathroom not clean.. foot mat was dirty like used and just left
Hotel New Puri Garden Semarang,Nagarajan G,5.0,Excellent... Next year we plan to go the same place..if God permit.. Thank You..
Hotel New Puri Garden Semarang,Imron Rosadi,5.0,"Cheap, clean, big room, good WiFi, near airport, good food"
Hotel New Puri Garden Semarang,Loedin Jamal,5.0,OkRooms: 5/5 | Service: 5/5 | Location: 5/5 …More
Hotel New Puri Garden Semarang,Johanes Jo,4.0,"Spacy room, nice hotel staff, the price is cheap, breakfast menu are delicious.."
Hotel New Puri Garden Semarang,Steffani Simanjuntak,4.0,"I have used a room for new year party and i think this place is quite,clean, comfi, the toilet was clean"
Hotel New Puri Garden Semarang,timuk mired,4.0,"Spacious room.. But, food menu needs variety"
Hotel New Puri Garden Semarang,Ferizal Muhammad Irfan,5.0,the place is clean. but the waiter should be more emphasized
Hotel New Puri Garden Semarang,Abdel Haq Firdausy,3.0,"Nice ballroom, small buffet room entrance"
Hotel New Puri Garden Semarang,Mudjiardjo Mardiutama,5.0,Best parking area near the room
Hotel New Puri Garden Semarang,Seneng Kelon,5.0,So far so good
Hotel New Puri Garden Semarang,mutia Qori,5.0,In Semarang. This hotel are very nice i like it
Hotel New Puri Garden Semarang,Ajie,5.0,Near airport low budget.. easy transport
Hotel New Puri Garden Semarang,VS Devan,3.0,"Close to the airport, but needs renovation and breakfast is poor."
Hotel New Puri Garden Semarang,kallista kargi,4.0,Good and clean room. Easy to access
Hotel New Puri Garden Semarang,Bernas Sobari,4.0,"Reasonable price, good food"
Hotel New Puri Garden Semarang,mulyadi natabuana,5.0,"Nice place, comfort room, large room, clean"
Hotel New Puri Garden Semarang,Kenny Akthera,5.0,Satisfy with the service only around 300rb
Hotel New Puri Garden Semarang,Thomiko W,4.0,Nice place
Hotel New Puri Garden Semarang,Atyadhisti Anantisa,3.0,"Nice bungalow, wide parking lot"
Hotel New Puri Garden Semarang,Dicki Satria,4.0,"Great hotel, poor wifi"
Hotel New Puri Garden Semarang,galih dian unggara,5.0,good place to stay..private
Hotel New Puri Garden Semarang,beni setiawan,4.0,Excellent for family staying a night
Hotel New Puri Garden Semarang,Suku Ratu,4.0,Easy access to other spot in North Semarang
Hotel New Puri Garden Semarang,Juferdy Juferdy,5.0,Strategic place nice and clean
Hotel New Puri Garden Semarang,NICOLAS KUMAMBOW,1.0,Not really a good hotel
Hotel New Puri Garden Semarang,pap oiy,3.0,not bad. good for prices
Hotel New Puri Garden Semarang,asma azizah,5.0,Very good
Hotel New Puri Garden Semarang,Sofyan Muhammad,3.0,good food
Hotel New Puri Garden Semarang,citra eva,5.0,Very good bargain for the price
Hotel New Puri Garden Semarang,Natalia Ivan,4.0,Very nice hotel.
Hotel New Puri Garden Semarang,Quazi Borhan,1.0,did not match my aspect.......
Hotel New Puri Garden Semarang,Hapsarianto Susan,4.0,Remember last time..in here
Hotel New Puri Garden Semarang,Abid Mir,4.0,best place live with family
Hotel New Puri Garden Semarang,Jay B,3.0,nice staff and clean
Hotel New Puri Garden Semarang,Haris Rahim,4.0,best option for airport transit
Hotel New Puri Garden Semarang,Riyadi Kurniawan,5.0,Old fashioned hotel
Hotel New Puri Garden Semarang,Anand Murali,5.0,Customer relationship is good
Hotel New Puri Garden Semarang,Shinta Devi,3.0,So far so good
Hotel New Puri Garden Semarang,Teguh Pujianto,5.0,Ok
Hotel New Puri Garden Semarang,Juliyanto Juli,4.0,Ok
Hotel New Puri Garden Semarang,Agung Hendrawan,3.0,Old Hotel
Hotel New Puri Garden Semarang,Ricky Kristiatno,4.0,Good
Hotel New Puri Garden Semarang,didik saputro,3.0,Ok
Hotel New Puri Garden Semarang,Raistiwar Pratama,5.0,Homy
Hotel New Puri Garden Semarang,Ridho Afan,4.0,5 minute to airport
Hotel New Puri Garden Semarang,DDX Channel,4.0,Ok
Hotel New Puri Garden Semarang,Rudy Soeharto,4.0,Ok
Hotel New Puri Garden Semarang,Yudi Aprilianto,4.0,Homey and comfortable 👌
Hotel New Puri Garden Semarang,Nana Mariana,5.0,Hits
Hotel New Puri Garden Semarang,Shopee Ide,5.0,Nice
Hotel New Puri Garden Semarang,Umardani Jurnalissmg,5.0,Ok
Hotel New Puri Garden Semarang,Siswandi Poernomo,5.0,Ok
Hotel New Puri Garden Semarang,Ilyasa dafa_,5.0,Ok
Hotel New Puri Garden Semarang,Virocano HS,4.0,Ok
Hotel New Puri Garden Semarang,Andika Putra Pratama,5.0,Ok
Hotel New Puri Garden Semarang,Agus Setiawan,4.0,Ok
Hotel New Puri Garden Semarang,Mells Melisa,5.0,Good
Hotel New Puri Garden Semarang,Mr. ZU AR,5.0,Ok
Hotel New Puri Garden Semarang,Wisnu Aji Nugroho,5.0,Nice
Hotel New Puri Garden Semarang,bang ozi,5.0,Good
Hotel New Puri Garden Semarang,Abi Husna00,5.0,Good
Hotel New Puri Garden Semarang,Handri Krisna,4.0,Great for budget
Hotel New Puri Garden Semarang,Widi Arto,4.0,Good
Hotel New Puri Garden Semarang,Schizo,5.0,Nice
Hotel New Puri Garden Semarang,rohmat setiawan,4.0,Good
Hotel New Puri Garden Semarang,Tansu Idaman,5.0,Good
Hotel New Puri Garden Semarang,Imeliana Dwi,5.0,Good
